map_id,map_path,time_index,group,alias,feature,match_type,r
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,anxiety,anxiety,exact,-0.2678123196477774
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,pain,pain,exact,-0.28218714244895476
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,disgust,disgust,exact,0.0025282175807163397
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,negative,negative,exact,-0.3249610053745506
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,aversive,aversive,exact,-0.19992144285979735
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,language,language,language,exact,0.3001984670592567
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,language,speech,speech,exact,0.30450563815272813
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,language,semantic,semantic,exact,0.14657051870668575
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,language,comprehension,comprehension,exact,0.16519318276576136
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,language,sentence,sentence,exact,0.14770176958634557
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,action,action,action,exact,0.12922100881786958
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,action,motor,motor,exact,0.04533738492167335
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,action,movement,movement,exact,0.025086853239453817
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,action,hand,hand,exact,0.02637515111567216
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,action,execution,execution,exact,0.07172769887749658
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,attention,attention,exact,0.1431586608735581
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,attentional,attentional,exact,0.16490511032401925
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,salience,salience,exact,-0.1930738041630508
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,orienting,orienting,exact,0.09051953860515746
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,target,target,exact,0.16051494207183217
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,visual attention,visual attention,exact,0.19760477153118738
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,reward,reward,exact,-0.23579604492046277
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,value,value,exact,-0.1946950004387284
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,incentive,incentive,exact,-0.14565597157694585
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,motivation,motivation,exact,-0.14678758437668415
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,preference,preference,exact,0.21182672103056305
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,reinforcement,reinforcement,exact,-0.11681172705317379
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,memory,memory,exact,-0.046585375204097605
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,encoding,encoding,exact,0.12876870057804285
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,recall,recall,exact,-0.15898189976621585
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,recognition,recognition,exact,0.25703939599286885
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,episodic,episodic,exact,-0.1373832342152363
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,retrieval,retrieval,exact,-0.05947648774211525
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,familiarity,familiarity,exact,0.08787505850042758
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,emotion,emotion regulation,substring,-0.25180118175959704
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,emotional,emotional,exact,-0.1652041757765697
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,affective,affective,exact,-0.2307191343669971
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,affect,affect,exact,-0.07623529744235029
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,arousal,arousal,exact,-0.1583477074952671
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,valence,valence,exact,-0.1016028226822166
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,pleasant,pleasant,exact,-0.05808977413712745
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,unpleasant,unpleasant,exact,-0.1050110463441092
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,social,social,exact,-0.14864721920025883
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,mentalizing,mentalizing,exact,-0.1304045598140092
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,self,self report,substring,-0.20194142882772703
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,self referential,self referential,exact,-0.2483671326988252
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,person,person,exact,-0.10464729829809352
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,people,people,exact,-0.04640085739432638
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,face,face,exact,0.36637591730200597
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,faces,faces,exact,0.2844113746460512
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,fear,fear,exact,-0.11809814179209885
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,anxiety,anxiety,exact,-0.25207154727700026
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,pain,pain,exact,-0.2733989615584065
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,disgust,disgust,exact,0.017588278726776548
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,negative,negative,exact,-0.3021318007771112
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,aversive,aversive,exact,-0.19631976178174407
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,language,language,language,exact,0.2546255163251543
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,language,speech,speech,exact,0.23175329247771498
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,language,semantic,semantic,exact,0.1477030959137971
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,language,comprehension,comprehension,exact,0.11831796504470002
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,language,sentence,sentence,exact,0.10053720828143714
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,action,action,action,exact,0.10887993062506458
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,action,motor,motor,exact,0.034401671353150365
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,action,movement,movement,exact,0.014266195791794131
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,action,hand,hand,exact,0.03242438898377812
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,action,execution,execution,exact,0.06471305971582943
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,attention,attention,exact,0.14135734951798506
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,attentional,attentional,exact,0.1672350552503244
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,salience,salience,exact,-0.204423406947924
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,orienting,orienting,exact,0.08054820508404571
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,target,target,exact,0.15558331537842943
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,visual attention,visual attention,exact,0.20429318133349375
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,reward,reward,exact,-0.24694497810814156
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,value,value,exact,-0.19500588648897357
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,incentive,incentive,exact,-0.14617812616468218
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,motivation,motivation,exact,-0.1526150657285553
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,preference,preference,exact,0.19845750580265206
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,reinforcement,reinforcement,exact,-0.13075582233157793
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,memory,memory,exact,-0.012612910393271925
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,encoding,encoding,exact,0.15265832826813222
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,recall,recall,exact,-0.1444331848725327
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,recognition,recognition,exact,0.2696964031731142
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,episodic,episodic,exact,-0.11160751118118187
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,retrieval,retrieval,exact,-0.02996627624229945
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,familiarity,familiarity,exact,0.12112169589297406
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,emotion,emotion regulation,substring,-0.2602886969598577
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,emotional,emotional,exact,-0.1894813266707347
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,affective,affective,exact,-0.2605565315971599
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,affect,affect,exact,-0.09746805745874128
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,arousal,arousal,exact,-0.16990423414066805
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,valence,valence,exact,-0.11755344592190992
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,pleasant,pleasant,exact,-0.07770190767052175
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,unpleasant,unpleasant,exact,-0.12866829184704123
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,social,social,exact,-0.16422130169672003
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,mentalizing,mentalizing,exact,-0.1261591239534009
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,self,self report,substring,-0.20915538146865018
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,self referential,self referential,exact,-0.23282849306069187
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,person,person,exact,-0.0998260223347411
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,people,people,exact,-0.055686464550531445
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,face,face,exact,0.35561873137769145
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,faces,faces,exact,0.2695028573356356
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,fear,fear,exact,-0.14195695043787257
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,anxiety,anxiety,exact,-0.2644474176914377
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,pain,pain,exact,-0.285283076329998
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,disgust,disgust,exact,0.0034166424505867087
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,negative,negative,exact,-0.30715261528010024
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,aversive,aversive,exact,-0.21538576202207863
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,language,language,language,exact,0.24978586462351246
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,language,speech,speech,exact,0.1986441474091849
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,language,semantic,semantic,exact,0.16603288009832837
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,language,comprehension,comprehension,exact,0.11864099757012302
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,language,sentence,sentence,exact,0.10364097838459572
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,action,action,action,exact,0.12219816988599388
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,action,motor,motor,exact,0.039537738972468
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,action,movement,movement,exact,0.02060527068865785
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,action,hand,hand,exact,0.052874352108204264
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,action,execution,execution,exact,0.07893430738956557
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,attention,attention,exact,0.12913322344173006
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,attentional,attentional,exact,0.15407015991631448
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,salience,salience,exact,-0.21528415930477215
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,orienting,orienting,exact,0.07168191986274133
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,target,target,exact,0.14260387762806337
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,visual attention,visual attention,exact,0.19794425017509168
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,reward,reward,exact,-0.2556973054371288
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,value,value,exact,-0.1994268642145811
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,incentive,incentive,exact,-0.15291620474539713
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,motivation,motivation,exact,-0.16003994124968063
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,preference,preference,exact,0.19366862984468702
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,reinforcement,reinforcement,exact,-0.14398985610744286
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,memory,memory,exact,-0.011007477361016095
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,encoding,encoding,exact,0.1495575871697805
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,recall,recall,exact,-0.133416218386833
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,recognition,recognition,exact,0.27490071976694674
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,episodic,episodic,exact,-0.10069833175728886
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,retrieval,retrieval,exact,-0.02147976637133843
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,familiarity,familiarity,exact,0.13158629292159954
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,emotion,emotion regulation,substring,-0.26178667880860057
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,emotional,emotional,exact,-0.1906081621919395
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,affective,affective,exact,-0.26268928709045336
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,affect,affect,exact,-0.09971781149327481
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,arousal,arousal,exact,-0.17038900740984314
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,valence,valence,exact,-0.11580321038189181
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,pleasant,pleasant,exact,-0.08348881395176433
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,unpleasant,unpleasant,exact,-0.13549512134266237
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,social,social,social,exact,-0.14978053175778264
